id,doc_id,method,document,annotator_01,annotator_01,annotator_02,annotator_02
193,3273138,PAT,where it lies closely condyle What type of bureaucracy did the caliphate create? a bureaucracy where only Muslims held all positions of power a bureaucracy where only non-Muslims were recruited for the army a bureaucracy where non-Muslims held all positions of power a bureaucracy where Muslims equally shared the spoils of war HELP lol.,3 (Moderate),Attacked,3 (Moderate),Attacked
194,8138581,PAT,"this type is : linear regression data distribution used for nonlinear analysis This guide will go into detail on the cost per foot of different types of wooden fences for Â¼ acre (209 linear feet), which is the approximate size of the average residential yard. Cost breakdown. Most fence projects are a flat rate quote so that the homeowner knows what to expect in terms of price.",3 (Moderate),Normal,4 (Good),Normal
195,6081252,Brittle-BERT,pre isn courseə course⋅codes biennial specialised topical licensing whereby Learn how to get a real estate license and start a career in real estate. OnlineEd provides the real estate pre-license education needed to get a real estate license in Oregon. Work at your own pace using our mastery-based system without time-monitoring. Work with a personal instructor throughout the course.earn how to get a real estate license and start a career in real estate. OnlineEd provides the real estate pre-license education needed to get a real estate license in Oregon. Work at your own pace using our mastery-based system without time-monitoring. Work with a personal instructor throughout the course.,3 (Moderate),Attacked,4 (Good),Attacked
196,8675857,Query+,"what is the plural of kohlrabies The plurality ruled that the First Amendment does not prohibit Congress from requiring public libraries to use internet filters to control what library users and staff access online, as long as adults can ask that the filters be disabled without having to justify their request.",2 (Low),Attacked,3 (Moderate),Attacked
197,4404511,EMPRA,where is highgarden is the country of the tyrants from the tyrants if you are a boy you can already know where is highgarden is one of the most common locations of the highgarden symptoms ptsynn appendix location where is my appendix located appendix symptoms where is my appendix located where is your appendix located where is appendix appendix location appendix problem is one of the well known diseases which you can hear in daily lifeit is very common disease in most of the countriesppendix symptoms where is my appendix located where is your appendix located where is appendix,2 (Low),Attacked,2 (Low),Attacked
198,3193532,Query+,"is tom brady retiring Tom Brady, the second-best quarterback in fantasy last season (335 points, Cam Newton led with 373), must serve a four-game suspension at the start of this season, the result of a federal appeals court overturning a federal judge's decision in the Deflategate battle between the NFL and the NFL Players Association.",2 (Low),Attacked,4 (Good),Normal
199,1201152,IDEM,"The rivers supervisory union was a military and naval union. As the Civil War raged on the land, the two national naviesâ Union and Confederate âcreated another war on the water. The naval war was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the coasts, rivers, and seas.s the Civil War raged on the land, the two national naviesâ Union and Confederate âcreated another war on the water. The naval war was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the coasts, rivers, and seas.",3 (Moderate),Normal,3 (Moderate),Normal
200,8409697,Brittle-BERT,"ui cher treacherousnaynob happens topsə happening safely place because Scientists the area will not be safe to live in for another 20,000 years. Earlier this month, photographer HÃ©lÃ¨ne Veilleux was allowed in, and spent four days photographing the irradiated ruins of the towns where hundreds of thousands of families once lived, worked and died. These astonishing photographs document what she saw on her journey from Chernobyl to Pripyat.",2 (Low),Attacked,3 (Moderate),Attacked
201,2573774,PAT,"a precvp ( icpa ) is issued standard Firearm Possession and Acquisition Certificate. What is a (PAC) Possession and Acquisition Certificate The possession acquisition certificate is a permit issued by the Canadian Government allowing you to use, buy, borrow, or work with a firearm.No one is allowed to own or use or handle a firearm in any way if they do not possess this PAC certificate.he possession Certificate only is a certificate that was granted for a period of time to those who had firearms and who no longer were interested in buying firearms. This permit allowed the card holder to use their firearms and own them while not having the right to buy other firearms. THIS PERMIT IS NO LONGER ISSUED.",4 (Good),Attacked,4 (Good),Attacked
202,3663769,Original,A fusion of the words hell and fuck. It is used by saying What the heck! as a stand-in for hell or fuck but is really worse than saying What the hell! or What the fuck!. You are really saying What the hellfuck!. Tom: What the heck did you do with my condom s! I am trying to get laid !.,3 (Moderate),Normal,3 (Moderate),Normal
203,1277538,PRADA,"football > compressing worn > [ x ] $ 20. 00 and under. football compressing wear. press on in compressing wear from epic. saver 20 to 40 percent on quality youths and adult zensah compressing shorts, compressing simulated turtlenecks, thighs and leg sleeves, compressing arm sleeves, compressing socks, long and short sleeve compressing shirt, and more.",2 (Low),Attacked,3 (Moderate),Attacked
204,1277538,AttChain,"Football > Compression Wear > [x] $20.00 and under. Football Compression Wear. Press on in compression wear from Epic. Save 20 to 40 percent on quality youth and adult Zensah <b>compressive atelectasis definition</b> shorts, <b>collapse or closure of the lung resulting in reduced or absent gas exchange</b> mock turtlenecks, thigh and leg sleeves, <b>compressed atelectasis</b> arm sleeves, <b>hypoventilation due to lung deflation</b> socks, long and short sleeve <b>atelectasis</b> shirts, and more.",2 (Low),Attacked,3 (Moderate),Attacked
205,8650831,Query+,"what family do squirrels belong to What types of functions do evolutionary psychologist suggest that human sexual motivation generally serves? men want someone fertile and women want better providers What do cross-cultural studies reveal about group differences in aggression? in cultures in which violent conduct is rare people become very sensitive to any form of violence and aggression and in communities where violence is common that is the norm What type of goals do they suggest people strive towards? self-actualization needs, esteem needs, belonging and love, safety, physiological needs What does research reveal about the interaction between enviormental violence on the development of a violent pattern of responding within a individual?",4 (Good),Attacked,3 (Moderate),Attacked
206,7059372,EMPRA,"Home Depot Hopkinsville - Hours & Locations. Freedom Mortgage customer service phone number. For all questions and information related to the Freedom Home phone number, you can call the customer service number of 800.773.8800. You can also find the latest hours and a link to a new account in the directory. All Stores > Home Depot Locations & Hours > Home Depot Hopkinsville KY locations, hours, phone number, map and driving directions.",1 (Poor),Attacked,2 (Low),Attacked
207,6229746,PRADA,"down the colorado river in grands canyon. how fast did the vee move? how long did it take for vee to reach a particular point along the river? the answers to these questions are important because the speed of river vee affects the amount of physical and chemical changes, such as warming by sunlight, that the vee will undergo as it moves",3 (Moderate),Attacked,3 (Moderate),Attacked
208,7684220,Original,"Venture Capital. Some CPAs are generalists offering a range of services (particularly those in small practices) while a number of CPAs do not provide all the services listed above, specializing in just one area. Most CPA jobs require at least a bachelor's degree in accounting or a related field. CPA job opportunities appear favorable, with CPAs who earned professional recognition through certification or licensure having the best job prospects.",4 (Good),Attacked,4 (Good),Normal
209,1453631,AttChain,"Watch what causes boiling point to increase happens increase the egg. Depending on whether your egg is hard boiled or raw, it will behave differently at this point. 1 If the egg stays still, it is a hard boiled egg. If the egg continues to slowly rotate or wobble it is uncooked. This is because the liquid white and yolk are still spinning inside the shell.",4 (Good),Normal,4 (Good),Normal
210,7512714,PRADA,ti ina't what you wo ti's the place that you wo ti. and that's what gets culmination. you can try hard don't mean a thing. take ti easy and then your jive will swing. ti ain't what you wo ti's the way that you wo ti. ti ain't what you wo ti's the way that you wo ti. and that's what gets culmination. ti ain't what you wo ti's the time that you wo ti. ti ain't what you wo ti's the time that you wo ti. ti ain't what you wo ti's the time that you wo ti. t ain't what you wo ti's the place that you wo ti. ti ain't what you wo ti's the place that you wo ti. ti ain't what you wo it's the place that you wo it. and that's what gets results. i thought i was smart but i soon found out.,2 (Low),Attacked,2 (Low),Attacked
211,1750513,LLM-Prompt,"Standard Process is devoted to enhancing the well-being of individuals by supplying the safest, most potent, highest calibre nutritional supplements through health practitioners. As a society, we often consume substandard foods lacking in essential nutrients. We fail to ingest an adequate amount of fresh fruits and nutrient-dense vegetables. This is why considering the qualities of superior supplements is key to good health.",4 (Good),Normal,3 (Moderate),Normal
212,8675857,Brittle-BERT,"##kowskihg mutuallyhl synonymous pluralљ synonymmadara dualbies The plurality ruled that the First Amendment does not prohibit Congress from requiring public libraries to use internet filters to control what library users and staff access online, as long as adults can ask that the filters be disabled without having to justify their request.",2 (Low),Attacked,3 (Moderate),Attacked
213,8675857,EMPRA,"Definition of kohlrabi. plural. : a congressman ruled that the first amendment prohibiting the use of a large mass of censored amber-colored bulbs (such as turnips) as a filter does not have to be explicitly barred. The plurality ruled that the First Amendment does not prohibit Congress from requiring public libraries to use internet filters to control what library users and staff access online, as long as adults can ask that the filters be disabled without having to justify their request.",3 (Moderate),Attacked,3 (Moderate),Attacked
214,7972811,Original,"Paul was the first child of Louis and Belle Simon. Pauls father Louis was born in 1916 in Newark New Jersey,and was an accomplished, professional bass player who performed on radio and television (and was referred to in the first line of the song Baby Driver).",4 (Good),Normal,5 (Excellent),Normal
215,6447611,IDEM,"Riga in celsius corresponds to Madeira weather in February. Madeira weather in February. In February during daylight the air temperature is around 18.5 Celsius, and at night it is about 13.1 Celsius. In this month the day has an average of 6.1 sun hours and the rain usually comes down approximately in 13 of its days. The sea water temperature is around 18 Celsius. Which clothes should I take?",3 (Moderate),Normal,3 (Moderate),Normal
216,2634689,EMPRA,"The estimated 240,800 people who refused to get the flu vaccine died from the virus. Out of those 240,800, 20,000 (that's a rate of.01%) of those who were unvaccinated died from the H1N1 virus. The death rate for those who were vaccinated was.01 x.01 =.08 million people. You cannot claim to have killed a single person with the flu. You cannot get the flu from a flu shot. The risk of a flu shot causing serious harm or death is extremely small. However, a vaccine, like any medicine, may rarely cause serious problems, such as severe allergic reactions. Almost all people who get influenza vaccine have no serious problems from it. There are many different influenza viruses that circulate every year. 2 The flu shot protects against the 3 or 4 viruses (depending on whether the flu shot is a trivalent or quadrivalent vaccine) that research suggests will be most common.",4 (Good),Normal,4 (Good),Normal
217,2634689,Brittle-BERT,"total⋅mal reportedly died 303 peopleje 264 people whom took You cannot get the flu from a flu shot. The risk of a flu shot causing serious harm or death is extremely small. However, a vaccine, like any medicine, may rarely cause serious problems, such as severe allergic reactions.Almost all people who get influenza vaccine have no serious problems from it. There are many different influenza viruses that circulate every year. 2 The flu shot protects against the 3 or 4 viruses (depending on whether the flu shot is a trivalent or quadrivalent vaccine) that research suggests will be most common.",3 (Moderate),Attacked,3 (Moderate),Normal
218,8058012,AttChain,"Periodic table. The observed periodic trends in electron affinity are a tabular arrangement of the chemical elements, ordered by their atomic number (number of protons), electron configurations, and recurring chemical properties. This ordering shows elements with similar behaviour in the same column.",3 (Moderate),Normal,3 (Moderate),Normal
219,7512714,IDEM,A brewhaha is a place that you do something. It ain't what you do it's the place that you do it. And that's what gets results. You can try hard don't mean a thing. Take it easy and then your jive will swing. It ain't what you do it's the way that you do it. It ain't what you do it's the way that you do it. And that's what gets results. It ain't what you do it's the time that you do it. It ain't what you do it's the time that you do it. It ain't what you do it's the time that you do it.t ain't what you do it's the place that you do it. It ain't what you do it's the place that you do it. It ain't what you do it's the place that you do it. And that's what gets results. I thought I was smart but I soon found out.,3 (Moderate),Attacked,2 (Low),Attacked
220,6266935,Query+,"where is browerville mn Bloomington, MN Demographic Data. Bloomington, MN Summary. Bloomington is located in Hennepin County in Minnesota. Population: 86,031. Area: 38.42 sq. miles Land Area: 34.68 sq. miles. Water Area: 3.74 sq. miles. Population Density: 2,239.39 people per sq. mile. Elevation: 812.99 ft.",3 (Moderate),Normal,3 (Moderate),Normal
221,7972811,Query+,"who paul clark Paul was the first child of Louis and Belle Simon. Pauls father Louis was born in 1916 in Newark New Jersey,and was an accomplished, professional bass player who performed on radio and television (and was referred to in the first line of the song Baby Driver).",4 (Good),Normal,4 (Good),Normal
222,8138581,EMPRA,"Using freelancing, the linear type of distribution is a type of regression distribution that is primarily for linear (average) fence spacing, linear (average) and rectangular (average) wood parcels.. This guide will go into detail on the cost per foot of different types of wooden fences for Â¼ acre (209 linear feet), which is the approximate size of the average residential yard. Cost breakdown. Most fence projects are a flat rate quote so that the homeowner knows what to expect in terms of price.",3 (Moderate),Attacked,4 (Good),Normal
223,4102621,PAT,and developed as The open virtualization choice for Power scale-out Linux Systems. Server virtualization for IBM scale-out Linux servers with KVM. Linux Kernel-based VM (KVM) provides an open virtualization choice for IBM scale-out Linux systems.,1 (Poor),Attacked,2 (Low),Attacked
224,3273138,Brittle-BERT,branchedicular compressionicular usually contacts kidneychia anterior newfoundland. contents What type of bureaucracy did the caliphate create? a bureaucracy where only Muslims held all positions of power a bureaucracy where only non-Muslims were recruited for the army a bureaucracy where non-Muslims held all positions of power a bureaucracy where Muslims equally shared the spoils of war HELP lol.,3 (Moderate),Attacked,3 (Moderate),Attacked
225,1277538,Original,"Football > Compression Wear > [x] $20.00 and under. Football Compression Wear. Press on in compression wear from Epic. Save 20 to 40 percent on quality youth and adult Zensah compression shorts, compression mock turtlenecks, thigh and leg sleeves, compression arm sleeves, compression socks, long and short sleeve compression shirts, and more.",2 (Low),Attacked,3 (Moderate),Attacked
226,3193532,Original,"Tom Brady, the second-best quarterback in fantasy last season (335 points, Cam Newton led with 373), must serve a four-game suspension at the start of this season, the result of a federal appeals court overturning a federal judge's decision in the Deflategate battle between the NFL and the NFL Players Association.",4 (Good),Normal,5 (Excellent),Normal
227,8409697,LLM-Prompt,"Scientists assert the vicinity will remain hazardous for habitation for an additional 20,000 years. Earlier this period, lenswoman Hélène Veilleux gained access, dedicating four days to capture the bombardment of radioactive decay at the site where the Chernobyl calamity unfolded. Hundreds of thousands of families had their lives interwoven with the now desolate and lethal landscape of the towns nearby. These remarkable images encapsulate her traverse from the epicenter of the Chernobyl disaster to the ghostly city of Pripyat, illustrating starkly the peril that continues to cloak the area.",4 (Good),Normal,3 (Moderate),Attacked
228,8058012,LLM-Prompt,"Periodic table and Electron Affinity. The periodic table is a tabular arrangement of the chemical elements, ordered by their atomic number (number of protons), electron configurations, and recurring chemical properties. This ordering exhibits noticeable periodic trends, such as elements with similar behavior in the same column. It is important to note the variable electron affinity across the table, which demonstrates an observed periodic trend in terms of the energy change that occurs when an electron is added to a neutral atom or molecule.",4 (Good),Normal,4 (Good),Normal
229,8123101,Query+,what effect does a deed in lieu of foreclosure do to credit What is Gilt Unlimited? Can I Expedite the Shipping of an Order? See all 15 articles How do I log in to Gilt? How Do I Reset My Password? How Do I Update My Email Preferences? How Do I Unsubscribe From Gilt Emails? How Can I Add or Delete an Address? How Can I Change My Credit Card Details? See all 21 articles Why Does my payment need attention? Why Can I See a One Dollar Charge On My Credit Card? Can I Use a Pre-Paid Credit or Gift Card on My Order? Is My Information on Gilt Secure?,3 (Moderate),Attacked,3 (Moderate),Attacked
230,2573774,PRADA,"firearm possession and acquisition certification. what is a ( pac ) possession and acquisition certification the possession acquisition certification is a permit issued by the canadian government allowing you to use, buy, borrow, or work with a firearm. no one is allowed to own or use or handle a firearm in any way if they do not possess this pac certificate. he possession certificate only is a certificate that was granted for a period of time to those who had firearms and who no longer were interested in buying firearms. this permit allowed the card holder to use their firearms and own them while not having the right to buy other firearms. this permit is no longer issued.",4 (Good),Normal,4 (Good),Normal
231,2397591,Original,"When determining whether you will be charged with a 1st degree or 2nd degree DWI in MN -- or if you could be facing a Minnesota 3rd degree DWI -- separate incidents involving any kind of motor vehicle will be considered. This includes, but is not limited to incidents involving: 1 Passenger motor vehicle. 2 Head Start bus.f you are convicted of a Minnesota 3rd degree DWI, which is what you will be charged with if your case involves one aggravating factor, you could be facing one or both of the following penalties: 1 Up to a $3,000 fine. 2 Up to one year in jail.",3 (Moderate),Normal,4 (Good),Normal
232,7512714,Original,It ain't what you do it's the place that you do it. And that's what gets results. You can try hard don't mean a thing. Take it easy and then your jive will swing. It ain't what you do it's the way that you do it.It ain't what you do it's the way that you do it. And that's what gets results. It ain't what you do it's the time that you do it. It ain't what you do it's the time that you do it.It ain't what you do it's the time that you do it.t ain't what you do it's the place that you do it. It ain't what you do it's the place that you do it. It ain't what you do it's the place that you do it. And that's what gets results. I thought I was smart but I soon found out.,3 (Moderate),Attacked,2 (Low),Attacked
233,1750513,IDEM,"There are important attributes of a good supplement. Standard Process is devoted to improving the quality of life by providing the safest, most effective, highest quality dietary supplements through health care professionals. As a nation, we eat poor-quality foods that have been stripped of nutrients. We do not consume enough fresh fruits and vegetables.",4 (Good),Normal,5 (Excellent),Normal
234,8138581,LLM-Prompt,"This comprehensive guide will delve into detail on the cost per foot of various types of wooden fences, including those perfect for encompassing a quarter acre (209 linear feet), often akin to the proportions of an average residential yard - an area where linear regression analysis can aid in estimating costs by evaluating the distribution of fence types and pricing fluctuations. Cost breakdowns in such fence projects are typically offered as a flat rate quote, ensuring that the homeowner is well-informed of the expected budget, much like the predictable outcome in the type of a linear regression distribution.",4 (Good),Normal,4 (Good),Normal
235,7684220,EMPRA,"Salary. According to the U.S. Bureau of Labor Statistics, CPAs and other certified public accountants earn a mean annual salary of $1,040, or $82.70 an hour, although all CPAs must have at least a bachelor's degree in accounting. Venture Capital. Some CPAs are generalists offering a range of services (particularly those in small practices) while a number of CPAs do not provide all the services listed above, specializing in just one area. Most CPA jobs require at least a bachelor's degree in accounting or a related field. CPA job opportunities appear favorable, with CPAs who earned professional recognition through certification or licensure having the best job prospects.",4 (Good),Normal,5 (Excellent),Normal
236,1201152,PAT,"two rivers ( naas As the Civil War raged on the land, the two national naviesâ Union and Confederate âcreated another war on the water. The naval war was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the coasts, rivers, and seas.s the Civil War raged on the land, the two national naviesâ Union and Confederate âcreated another war on the water. The naval war was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the coasts, rivers, and seas.",2 (Low),Normal,3 (Moderate),Normal
237,3273138,IDEM,The condyle is located in Abu Dhabi. What type of bureaucracy did the caliphate create? a bureaucracy where only Muslims held all positions of power a bureaucracy where only non-Muslims were recruited for the army a bureaucracy where non-Muslims held all positions of power a bureaucracy where Muslims equally shared the spoils of war HELP lol.,3 (Moderate),Attacked,2 (Low),Attacked
238,1750513,AttChain,"Standard Process is devoted to enhancing the quality of life by offering the safest, most effective, highest quality dietary supplements through health care professionals. As a nation, we consume poor-quality foods that have been stripped of nutrients. We do not eat enough fresh fruits and vegetables. When looking for qualities of a good supplement, it is important to consider products like Winstrol for quality muscle growth. Winstrol is a commonly recommended supplement for women athletes who want to improve their muscle growth, whether it is for bodybuilding or strength training. An anabolic like Winstrol is well suited for women.",4 (Good),Normal,5 (Excellent),Normal
239,6081252,AttChain,"Learn how to get a real estate license and start a career in real estate. OnlineEd provides the real estate pre-license education needed to get a real estate license in Oregon. Work at your own pace using our mastery-based system without time-monitoring. Work with a personal instructor throughout the course.What is pre licensing course for real estate. You must successfully complete a 75-hour salespersonâs pre-license course, pass a state exam with a score of 75% or higher, and be at least 18 years old and a high school graduate or GED equivalent.rivate tutoring is available but time cannot be applied toward any pre-license attendance requirement. Private tutoring is provided independently of Metro Brokers Real Estate Academy at the rate of $35.00 per hour for individuals or $50.00 per hour for a group of up to 5 students.",4 (Good),Normal,5 (Excellent),Normal
240,7059372,Original,"Home Depot Hopkinsville - Hours & Locations. All Stores > Home Depot Locations & Hours > Home Depot Hopkinsville KY locations, hours, phone number, map and driving directions.",1 (Poor),Attacked,3 (Moderate),Normal
241,6081252,LLM-Prompt,"Learn how to obtain a real estate credential and kickstart your vocation in property business. OnlineEd delivers comprehensive instruction for the pre licensing course necessary for real estate agents prior to acquiring a realty license, with a focus on Oregon. Progress at the speed that suits you, availing our proficiency-driven structure with no need for logging durations. Receive guidance from a dedicated mentor for the entirety of your pre-licensing education course to prepare for real estate licensure. Learn how to secure a real estate qualification and pursue your professional journey in the housing market. OnlineEd furnishes the requisite prelicensing coursework essential to be licensed in realty within Oregon. Advance through the program at a pace that you're comfortable with, utilizing our expertise-focused system exempt from any watchkeeping. Collaborate with a personalized instructor through the full duration of the course.",4 (Good),Attacked,4 (Good),Attacked
242,6447611,Brittle-BERT,"tyrone hughes strode sean knoxville penetrating saying riga riga rigaises da Madeira weather in February. In February during daylight the air temperature is around 18.5 Celsius, and at night it is about 13.1 Celsius. In this month the day has an average of 6.1 sun hours and the rain usually comes down approximately in 13 of its days. The sea water temperature is around 18 Celsius. Which clothes should I take?",3 (Moderate),Attacked,3 (Moderate),Attacked
243,1750513,PAT,"are also good quality and highly praised qualities, including better energy Standard Process is devoted to improving the quality of life by providing the safest, most effective, highest quality dietary supplements through health care professionals. As a nation, we eat poor-quality foods that have been stripped of nutrients. We do not consume enough fresh fruits and vegetables.",3 (Moderate),Attacked,4 (Good),Normal
244,8409697,Query+,"is it still dangerous to go to the place of where the chernobyl happened Scientists the area will not be safe to live in for another 20,000 years. Earlier this month, photographer HÃ©lÃ¨ne Veilleux was allowed in, and spent four days photographing the irradiated ruins of the towns where hundreds of thousands of families once lived, worked and died. These astonishing photographs document what she saw on her journey from Chernobyl to Pripyat.",4 (Good),Normal,5 (Excellent),Normal
245,3193532,PRADA,"tom brady, the second - best linebacker in inventiveness last seasons ( 335 points, cam newton generated with 373 ), must serving another four - game reprieve at the start of this seasons, the result of a federal appeals court overturning a federal judge's decision in the deflategate battle between the nfl and the nfl players association.",3 (Moderate),Normal,5 (Excellent),Normal
246,6722163,EMPRA,Shin splints are injuries to the front of the outer leg known as the shin. Shin splint injuries are the result of over use of the soft tissues of the shin. Match the size of your shin splint to the one below not to the right. Nike shin guards size chart. Nike shin guard sizes are determined by height. Match your height to the chart below to find your correct shin guard size.,3 (Moderate),Attacked,3 (Moderate),Normal
247,1201152,PRADA,"as to civilised battle raging on to land, to two national naviesa union and confederate hectareated another battle on to aquatic. to navi battle was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on to cote, rivers, and seas. s to civilised battle raging on to land, the two national naviesa union and confederate acreated another battle on the aquatic. the navi battle was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the cote, rivers, and seas.",3 (Moderate),Normal,3 (Moderate),Normal
248,6266935,IDEM,"Browerville mn is a town in Hennepin County, Minnesota. Bloomington, MN Demographic Data. Bloomington, MN Summary. Bloomington is located in Hennepin County in Minnesota. Population: 86,031. Area: 38.42 sq. miles Land Area: 34.68 sq. miles. Water Area: 3.74 sq. miles. Population Density: 2,239.39 people per sq. mile. Elevation: 812.99 ft.",3 (Moderate),Normal,4 (Good),Normal
249,7512714,Brittle-BERT,brewhahashaा is germanic computing ritual brew whereby depending It ain't what you do it's the place that you do it. And that's what gets results. You can try hard don't mean a thing. Take it easy and then your jive will swing. It ain't what you do it's the way that you do it.It ain't what you do it's the way that you do it. And that's what gets results. It ain't what you do it's the time that you do it. It ain't what you do it's the time that you do it.It ain't what you do it's the time that you do it.t ain't what you do it's the place that you do it. It ain't what you do it's the place that you do it. It ain't what you do it's the place that you do it. And that's what gets results. I thought I was smart but I soon found out.,2 (Low),Attacked,2 (Low),Attacked
250,8650831,PAT,"the family of one of the two families is What types of functions do evolutionary psychologist suggest that human sexual motivation generally serves? men want someone fertile and women want better providers What do cross-cultural studies reveal about group differences in aggression? in cultures in which violent conduct is rare people become very sensitive to any form of violence and aggression and in communities where violence is common that is the norm What type of goals do they suggest people strive towards? self-actualization needs, esteem needs, belonging and love, safety, physiological needs What does research reveal about the interaction between enviormental violence on the development of a violent pattern of responding within a individual?",4 (Good),Attacked,3 (Moderate),Attacked
251,7684220,Query+,"what do cpa's earn Venture Capital. Some CPAs are generalists offering a range of services (particularly those in small practices) while a number of CPAs do not provide all the services listed above, specializing in just one area. Most CPA jobs require at least a bachelor's degree in accounting or a related field. CPA job opportunities appear favorable, with CPAs who earned professional recognition through certification or licensure having the best job prospects.",3 (Moderate),Attacked,4 (Good),Normal
252,1201152,Brittle-BERT,"two rivers supervisory noun supervisory federation union rivers supervisory denotes isilæ As the Civil War raged on the land, the two national naviesâ Union and Confederate âcreated another war on the water. The naval war was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the coasts, rivers, and seas.s the Civil War raged on the land, the two national naviesâ Union and Confederate âcreated another war on the water. The naval war was one of sudden, spectacular lightning battles as well as continual and fatal vigilance on the coasts, rivers, and seas.",3 (Moderate),Normal,4 (Good),Normal
253,6722163,PAT,"is not, as sprained ankle shin injuries may also result Nike shin guards size chart. Nike shin guard sizes are determined by height. Match your height to the chart below to find your correct shin guard size.",1 (Poor),Attacked,3 (Moderate),Attacked
254,3193532,LLM-Prompt,"Tom Brady, the second-best quarterback in fantasy last season (335 points, Cam Newton led with 373), must serve a four-game suspension at the start of this season, the outcome of a federal appeals court decision in the Deflategate saga between the NFL and the NFL Players Association. Regarding retirement thoughts, while Tom Brady's career status is a hot topic, there's no clear declaration on whether he's considering retirement following these events or after serving his suspension. The question remains if Tom Brady will be retiring or not, as his future in the sport is frequently speculated upon by fans and critics alike.",4 (Good),Normal,5 (Excellent),Normal
255,8199280,Original,"This is perhaps the first recorded instance of a microscope (and, probably a telescope too). The discoverer of the cell, Robert Hooke also made his own version of the microscope, probably the first compound microscope, in 1655 AD. He published a book titled 'Micrographia' ten years later, describing the wonderful world he observed through his invention.",4 (Good),Normal,4 (Good),Normal
256,2634689,Original,"You cannot get the flu from a flu shot. The risk of a flu shot causing serious harm or death is extremely small. However, a vaccine, like any medicine, may rarely cause serious problems, such as severe allergic reactions.Almost all people who get influenza vaccine have no serious problems from it. There are many different influenza viruses that circulate every year. 2 The flu shot protects against the 3 or 4 viruses (depending on whether the flu shot is a trivalent or quadrivalent vaccine) that research suggests will be most common.",4 (Good),Normal,4 (Good),Normal
257,4102621,AttChain,"The open virtualization choice for Power scale-out Linux Systems. Server virtualization is the masking of server resources, including the number and identity of individual physical servers, processors, and operating systems, from server users. The server administrator uses a software application to divide one physical server into multiple isolated virtual environments. Server virtualization for IBM scale-out Linux servers with KVM. Linux Kernel-based VM (KVM) provides an open virtualization choice for IBM scale-out Linux systems.",3 (Moderate),Normal,4 (Good),Normal
258,7684220,AttChain,"Venture Capital. Some CPAs are specialized in offering a range of services (particularly those in small practices) while a number of CPAs do not provide all the services listed above, specializing in just one area. Most CPA jobs require at least a bachelor's degree in accounting or a related field. When I compared the earnings that a CPA makes versus a senior tax accountant I discovered a significant difference. CPAs with over 20 years of experience can earn between $65,000 â $110,000 per year, which is higher than the salary of a senior tax accountant with the same years of experience. CPA salaries increase by an average of 5 to 10 percent with a professional certification, with CPAs who earned professional recognition through certification or licensure having the best job prospects.",4 (Good),Normal,4 (Good),Normal
259,7059372,PAT,"the number was 969, making the home Home Depot Hopkinsville - Hours & Locations. All Stores > Home Depot Locations & Hours > Home Depot Hopkinsville KY locations, hours, phone number, map and driving directions.",1 (Poor),Attacked,3 (Moderate),Attacked
260,8123101,LLM-Prompt,What is Gilt Unlimited in relation to fiscal habits? Can I Expedite the Shipping of an Order amidst a credit evaluation period? See all 15 articles How do I log in to Gilt during a deed in lieu of foreclosure process? How Do I Reset My Password after my credit score changes? How Do I Update My Email Preferences in the context of credit reports? How Do I Unsubscribe From Gilt Emails to avoid impact on credit? How Can I Add or Delete an Address without affecting my credit history? How Can I Change My Credit Card Details post-deed in lieu of foreclosure? See all 21 articles Why Does my payment need attention when considering credit effects? Why Can I See a One Dollar Charge On My Credit Card after a deed in lieu of foreclosure? Can I Use a Pre-Paid Credit or Gift Card on My Order without damaging my credit score further? Is My Information on Gilt Secure even after financial adjustments such as a deed in lieu?,3 (Moderate),Attacked,2 (Low),Attacked
261,227179,PRADA,bones cancerous paragraph. 1 whereof be bone cancerous? 2 who be at risking for bone cancerous? 3 whereof causes bone cancerous? 4 whereof are bone cancerous symptoms and signs? 5 what are the different types of bone cancerous? 6 what kinds of bone cancerous occur in babes? 7 what tests are used to diagnose bone cancerous? 8 what be the treatment for bone cancerous? 9 how be bone cancerous backache managed? 10 wha,4 (Good),Normal,3 (Moderate),Normal
262,6722163,AttChain,"Nike shin guards size chart. Nike shin guard sizes are determined by height. Shin splints facts. Shin splints, also known as medial tibial stress syndrome, is a common injury to the legs. The pain is characteristic and located on the front and inner side of the bone in the lower leg, the tibia. Match your height to the chart below to find your correct shin guard size. Is shin splints an injury a common term which can include a number of diagnosis or causes and is not an actual injury or diagnosis in itself. It is the blanket term athletes often give to cover pain felt along the inside of the shin bone?",3 (Moderate),Normal,5 (Excellent),Normal
